GR,ILD,Porosity,Avg. Depth,TOC
166.0084,9.3217,12.72,10518.5,1.33
201.954,7.3432,28.94,10721.5,1.93
146.3353,13.1522,19.1,10643.1,2.4
124.6601,16.4368,17.62,10646.5,2.1
31.99191347,4.42934366,5.60797429,12650.5,2.94
153.5188,14.1312,10.35,10628.6,1.32
108.5955,7.6008,16.15,10544.3,2.13
137.8498,14.5795,18.68,10621.4,2.28
102.8419,5.2902,20.45,10486.7,1.92
141.5187,17.9478,19.65,10641.8,2.12
158.4774,11.4337,18.88,10654.8,1.81
120.0917,24.5185,19.19,10610.5,2.49
120.0917,24.5185,18.24,10610.5,2.13
147.6676,12.1941,18.64,10653.5,1.93
156.984,15.5351,19.78,10626.8,4.45
145.9075,18.5325,18.93,10623.5,3.39
31.99191347,4.42934366,10.11964108,12674.0,2.39
150.7421,13.2941,18.69,10619.5,2.63
153.5188,14.1312,20.43,10628.6,3.07
126.1670849,14.18651663,13.24511939,9338.0,2.53
154.6938382,2.39943547,9.5102494,8114.0,0.65
199.1262023,19.63277575,9.9001996,11183.9,1.13
206.8546852,14.6704558,8.40823326,11320.0,2.61
157.0695711,30.06715732,9.500998,11343.2,1.77
154.3344544,26.35167182,8.40319361,11336.0,1.84
